Actor,file_name,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCC14,MFCC15,MFCC16,MFCC17,MFCC18,MFCC19,MFCC20,ZCR,emotion
Actor_09,03-01-02-02-02-01-09.wav,-740.17645,103.091484,9.369387,30.884558,17.233189,22.836563,1.9232923,3.1272452,-2.7031,-1.9183567,5.451071,5.0706086,-1.9334941,4.058289,3.505583,-0.24886598,-1.2720324,2.3860698,0.45786577,-1.8867189,0.0535796349789916,calm
Actor_06,03-01-03-01-02-02-06.wav,-641.2782,64.531006,-21.573975,-5.8818607,7.13482,3.4226034,-17.3173,-7.9399815,-9.006384,-11.929432,-2.36287,3.0545921,-7.6307354,-6.902261,-1.8161285,-2.870649,-7.503857,-3.093831,-4.2362742,-5.7851205,0.09190269446594428,happy
Actor_18,03-01-03-02-01-02-18.wav,-455.84647,39.4031,-21.99267,-2.562673,-8.548673,0.11709248,-9.3583975,-3.9050834,-5.6551013,-7.9723754,-8.638764,-1.1792077,-6.162721,-7.120315,-2.5502596,2.847498,7.260141,6.060592,6.444135,5.931807,0.07014885979729729,happy
Actor_13,03-01-04-01-01-02-13.wav,-759.3959,86.951866,13.116574,19.226503,5.129732,16.907377,1.2714875,1.5714417,-6.140475,-1.61464,0.038569715,0.5270178,2.2385457,-1.385203,-2.9858186,5.871692,0.90566015,-0.39190802,2.2826986,-1.2514791,0.05821136106927711,sad
Actor_03,03-01-06-01-02-02-03.wav,-577.4123,83.98748,-8.424987,9.811444,3.2185452,11.16665,-4.1687164,-4.722151,-13.760408,-6.82652,-3.5647807,-7.1953626,1.0284115,0.8917984,-6.771159,-0.8620847,-1.4640439,-0.8941039,1.1017874,0.27080798,0.06795707018272425,fearful
Actor_11,03-01-02-02-02-02-11.wav,-752.08905,79.75933,16.11674,31.51675,9.46981,20.750896,4.685381,9.287197,3.5769985,2.9288707,1.4672899,2.6454413,7.6168294,7.1505685,-0.55748326,2.7942781,-0.98401695,2.309381,3.1862488,-0.077445984,0.048125542534722225,calm
Actor_18,03-01-05-01-01-01-18.wav,-577.52936,66.42477,-12.177218,-3.2548435,-3.844868,-1.3370515,-13.868962,0.3026847,-7.719314,-12.95057,-8.408251,-2.4692106,-0.60843873,-6.868024,-3.6417327,-3.023802,-6.27215,-1.5727019,-6.511979,-7.104619,0.0508025956284153,angry
Actor_19,03-01-07-01-01-02-19.wav,-636.9187,85.8544,6.36412,13.548305,-1.464914,7.2526093,-3.8401034,7.5926595,-14.677294,-4.0918255,-2.0365942,-2.9786456,1.5803834,-2.291595,-3.2302232,4.523159,-6.2041616,-3.5999439,2.4678295,-1.0303344,0.07377348912444934,disgust
Actor_13,03-01-05-02-02-02-13.wav,-357.3585,37.06396,-26.635601,6.291933,-19.237795,-7.0992007,-9.533578,-5.349913,-10.1311,-2.7288992,-8.067003,-4.6380243,-1.625093,-1.647777,-8.371419,-2.8850484,-7.3438334,-7.035926,-8.308781,-6.3995895,0.08587023676658163,angry
Actor_05,03-01-02-02-01-02-05.wav,-818.1124,69.373825,11.634333,22.768675,11.425703,10.675944,3.4388793,3.364324,1.1843284,0.38709497,5.925577,5.276465,5.5398927,5.554872,0.8939394,1.8894755,1.4369087,1.9973104,2.3208637,-0.24483834,0.06912931257387707,calm
Actor_09,03-01-03-02-01-02-09.wav,-520.7686,97.80062,-4.67093,-2.208788,5.0271845,12.694644,-12.967273,-13.053026,-6.710053,-7.83524,-13.761657,-4.2174177,-0.4825568,-4.329411,-6.1897855,-1.672945,0.11334999,-5.3601413,-2.247187,-0.58181906,0.05500014947385204,happy
Actor_23,03-01-05-01-02-01-23.wav,-577.51447,57.638367,-8.456706,6.1247883,-3.2681077,8.704621,-8.484184,-1.1842911,-2.4678826,-5.090221,-6.54236,-4.719343,-2.045787,-3.8630164,-5.937314,-0.84516674,-4.520736,-3.951379,-1.8963677,-2.1645434,0.05860488344869707,angry
Actor_10,03-01-04-01-02-02-10.wav,-645.6941,76.85908,15.359509,16.445667,-2.1409097,13.495273,-8.285694,5.4122024,-12.382337,-6.1888766,2.0813546,-2.1387844,-2.182249,-7.909378,1.488088,-0.6305283,-3.2963738,3.0672338,-0.55883855,-2.2794409,0.10898929884453781,sad
Actor_20,03-01-06-01-01-01-20.wav,-743.6188,42.450565,-8.277297,7.0143394,-1.8678905,-1.0172296,-9.626597,-4.554448,-7.8926725,-7.5341415,-1.5218205,-4.238689,-6.1826186,-2.1522303,-3.5473216,-4.3367095,-2.182234,-1.8147376,-3.8714132,-3.9018493,0.04746312587535014,fearful
Actor_17,03-01-08-01-01-02-17.wav,-589.16644,59.493687,1.7782863,19.554316,2.7799108,13.095903,0.5466239,10.840823,0.38527486,0.8171383,0.0783192,2.7658968,2.8743663,-0.08466194,1.4420455,4.435477,-1.4853009,1.0570583,2.3713787,-1.4504799,0.05319115423387097,surprised
Actor_12,03-01-05-01-01-01-12.wav,-612.195,70.89708,-2.834483,12.857364,0.96341455,5.618651,-7.5659776,5.687029,-1.9150604,-4.8749886,-2.7596445,-1.2486273,-2.1003,-2.441995,-1.8798376,-2.8763993,-2.6660454,1.9093413,-3.6478622,-6.030652,0.07715209047693267,angry
Actor_08,03-01-08-02-01-01-08.wav,-587.63367,64.97155,-6.8798122,8.017025,0.8175459,8.49184,-7.399456,9.058397,-9.939093,-7.883545,-0.05132158,0.96103144,-1.557857,-4.4422784,-4.4975166,2.1075497,0.95229965,1.6406254,0.66401976,1.1050593,0.06344672309027778,surprised
Actor_15,03-01-02-01-01-02-15.wav,-684.0992,87.81722,4.86472,16.20318,7.5152936,14.567292,-2.8184502,5.828855,-0.5176387,-0.37113866,2.2748313,-1.2571312,-0.6006573,3.4351254,1.795945,-1.4669526,0.28037867,3.8100877,0.87324774,-0.5542911,0.06698052705223881,calm
Actor_15,03-01-05-02-02-01-15.wav,-519.5254,62.828537,-5.587942,9.451094,5.105152,15.7284155,-6.0512643,1.3745396,-1.4418281,0.026770188,-3.25194,0.25343794,0.5558111,1.6466585,0.6632764,2.2604659,-1.5846891,2.9558218,1.0519907,-2.0117023,0.06296431652607362,angry
Actor_08,03-01-04-02-01-01-08.wav,-672.263,81.34509,-1.6024891,7.8976336,12.350101,13.619333,-6.2543283,1.6281979,-10.51683,-11.310379,2.2848272,2.657166,-5.2193604,-5.3325973,-3.6533556,0.48289904,-0.67415786,-0.35661694,-0.738678,-3.8177536,0.0570654572740113,sad
Actor_22,03-01-02-01-01-02-22.wav,-708.0036,65.88851,-0.37038976,11.793811,-0.45767185,11.958792,-5.9902444,0.91911346,-5.9811587,-5.962173,-4.486665,-3.191684,2.6635947,-6.574304,-2.7262337,0.33770922,-3.164828,2.4226842,-4.2394876,-5.378785,0.06585383628731344,calm
Actor_23,03-01-06-02-01-02-23.wav,-588.30444,66.55261,-6.770003,7.0381284,-0.5154035,11.231015,-10.627621,-1.4943303,-7.134598,-9.173728,-6.9665384,-6.0304694,-2.0393915,-3.601934,-6.0762534,0.34775814,-4.126145,-4.2835493,-0.020610608,-2.4994001,0.05085078850619195,fearful
Actor_24,03-01-08-02-02-02-24.wav,-536.6904,43.285824,-9.279314,9.257221,-10.542926,3.8666055,-11.568684,-4.17404,-9.066223,-4.903262,-6.2389197,-2.6182146,-5.4184437,-5.1659627,-3.4977877,-2.4439352,-1.8523282,2.7282784,-0.99430966,1.2079628,0.0921448290872434,surprised
Actor_07,03-01-03-02-02-02-07.wav,-485.2619,70.141365,-8.326092,5.9631495,1.4007694,15.818752,-11.914036,-8.521185,-9.074765,-0.017516423,-7.5997043,1.8971361,-2.9053352,-3.4262152,-1.5327667,3.717633,-5.2758694,0.041251205,2.0646474,-5.107785,0.06311170789930555,happy
Actor_14,03-01-05-01-02-01-14.wav,-576.32983,42.4623,-12.112495,7.0685835,-3.7462242,-5.2669735,-16.452452,1.9841013,-12.740789,-7.8647237,-4.742643,-5.888573,-4.21389,-3.20084,-6.053206,-3.8097303,-4.397452,-5.0338855,-4.2875853,-2.3237412,0.09081753027065527,angry
Actor_02,03-01-04-01-01-01-02.wav,-706.5462,70.95973,-4.136592,6.6439753,-0.84507877,3.2053216,-10.46276,2.9966118,-11.937459,-4.443748,-5.141396,-3.6179626,-4.571275,-5.1432557,-5.832727,-3.3671238,-0.07210295,-3.911973,-5.1930537,-2.9575596,0.05121663411458333,sad
Actor_03,03-01-06-01-02-01-03.wav,-557.5914,79.30087,-10.559692,17.806805,-2.8419054,10.685294,-6.488108,-3.9426188,-13.416121,-7.913074,-4.188865,-8.591356,-2.9286573,-0.7547921,-8.157154,-2.8652077,-3.548766,-2.325258,-3.4224367,-3.9049492,0.07598635780775076,fearful
Actor_17,03-01-07-01-01-01-17.wav,-630.7431,66.02336,3.7780247,15.882983,7.3673205,13.082877,-0.27647975,7.2263846,1.4592483,0.30392534,-0.38276833,3.4455974,2.0918014,-1.3997389,2.3177993,2.8459873,-0.24879201,0.622561,1.2070047,1.4543654,0.05495469835069444,disgust
Actor_23,03-01-03-02-01-01-23.wav,-541.4354,49.822803,-13.8180895,4.2639227,-7.2652707,4.800775,-8.767632,-4.913115,-5.302763,-5.9541945,-8.21594,-5.1957874,-2.407795,-4.2782984,-6.116583,-3.400839,-5.410473,-5.7361226,-1.3300087,-4.488621,0.05416227641858553,happy
Actor_16,03-01-02-01-01-01-16.wav,-733.0371,70.21656,4.3042316,12.183165,-0.66956633,6.740268,-9.4434595,-3.4874313,-8.388339,-0.29842547,-2.4943273,-1.5153265,-5.50238,-5.338673,-1.9892448,-2.492941,-4.9909024,-1.6835306,-4.057898,-5.1087365,0.04712194683908046,calm
Actor_18,03-01-03-02-02-02-18.wav,-439.20355,29.96304,-27.670982,-6.093647,-11.945277,-2.421113,-11.969351,-6.7953005,-6.816496,-9.634317,-7.370639,-0.3123256,-6.672749,-6.6004667,-2.517285,1.457607,6.6785283,8.311851,10.115367,9.169906,0.07384304470486111,happy
Actor_19,03-01-06-02-02-02-19.wav,-450.98764,49.818035,-29.205908,7.111694,-8.579675,2.2917812,-8.934335,-0.24990506,-17.32422,-8.188103,-1.1245855,-2.2041395,2.0295365,-3.286601,-2.5335865,7.663336,2.3307014,2.9825044,5.1340895,5.0386977,0.0636066849439314,fearful
Actor_10,03-01-02-02-01-02-10.wav,-582.3269,73.66345,3.5461707,6.040065,-3.9498866,10.2426195,-9.203853,-2.013083,-13.870252,-11.930876,-3.2548766,-1.1376237,1.1699817,-2.308677,-4.5723004,-1.5236429,-2.6571941,-0.65219706,-2.8560994,-3.6305335,0.08467436787749288,calm
Actor_03,03-01-08-02-01-01-03.wav,-537.3081,77.16358,-12.277403,5.0732117,-3.1345873,3.600823,-12.94011,-0.37930575,-12.017875,-5.127751,-3.882438,-10.08286,-4.742926,1.4877683,-4.4935975,-4.047734,-3.1226497,-1.5785366,-4.688915,-4.5874968,0.07094551608306189,surprised
Actor_06,03-01-02-01-01-01-06.wav,-760.0963,70.38166,-7.0369244,14.895753,1.5187684,12.564792,-9.262008,-9.043738,-9.607507,-5.015429,0.31003767,-1.3192327,-3.5726738,-4.693249,-6.0034204,-3.3554897,-2.272077,-2.6058183,-2.5431936,-2.473175,0.046797699538258575,calm
Actor_24,03-01-07-02-01-02-24.wav,-529.5698,57.632652,-24.82504,3.0455678,-12.8372,-3.4651127,-16.097683,-5.6111007,-14.830846,-6.3753448,-2.452502,-2.453744,-6.2397337,-6.5281987,0.21871555,-3.3594363,-6.0027785,-0.31571072,-5.107091,-5.167988,0.09211453843390804,disgust
Actor_16,03-01-07-02-02-02-16.wav,-578.7062,50.90783,0.8712097,10.556559,-2.16915,4.323413,-13.912044,-3.4247034,-8.636929,-4.8358655,-7.3674707,-0.14934374,-6.3766108,-7.3047414,-2.0388336,-2.318389,-5.9156413,-3.283655,-6.567348,-4.481329,0.07810108932023196,disgust
Actor_03,03-01-06-01-01-02-03.wav,-558.6532,94.69803,-10.094575,15.966925,-0.9923768,14.507664,-9.333701,-4.5567164,-15.884416,-7.4666967,-0.9413523,-8.353817,-3.9953213,-4.037868,-7.9858932,-4.3644943,-4.8779078,-4.275611,-4.4576983,-3.0356138,0.07514105902777778,fearful
Actor_16,03-01-05-01-02-01-16.wav,-563.28656,49.648838,-6.105738,10.458235,-5.491734,-0.3315178,-9.950892,-0.90741235,-10.08037,-7.562868,-8.875398,-1.2832768,-4.3651705,-6.5104,-3.9879525,-2.0328798,-6.3626313,-3.3422034,-6.8717356,-2.8004642,0.07403464395491803,angry
Actor_11,03-01-04-02-02-02-11.wav,-555.52844,54.855057,4.1999674,19.728914,0.28959876,8.306349,-3.6686802,5.158634,-5.5193434,-3.1201112,-6.4236965,-5.641903,-2.7795184,1.3387605,-5.325095,-1.4277542,-3.6979504,0.37996724,1.2767279,-3.084904,0.08768626447683706,sad
Actor_11,03-01-04-01-01-02-11.wav,-740.29376,76.22517,17.390541,31.961313,10.291514,21.046951,2.1729906,10.960993,3.2092705,4.124545,-0.83922726,-0.21939683,5.331582,3.9282312,0.8244582,1.7923425,-0.59517026,3.4187908,3.1033523,1.4649678,0.05916870839497041,sad
Actor_07,03-01-04-01-02-02-07.wav,-658.00586,94.38582,0.06499286,14.858917,6.3506913,14.752876,-11.687055,-0.38070047,-6.8190737,-10.327941,-4.772018,-0.6235122,-5.589095,-2.0079143,-0.050451692,1.596213,-8.271061,-2.2580535,2.086779,-6.355321,0.07667360752410468,sad
Actor_05,03-01-05-02-02-01-05.wav,-378.97305,46.198067,-11.885606,2.7652798,-7.97421,6.9928646,-11.228325,-8.709318,-6.546465,-0.9612977,-9.294931,-6.717619,2.6781514,1.4523154,-3.9787526,-2.1285274,-2.705782,-2.1054845,-4.186953,-3.299005,0.07942803793988269,angry
Actor_21,03-01-06-02-01-02-21.wav,-528.0351,74.394394,-13.838411,8.654823,3.8275912,12.350808,-9.247615,-2.9921122,-2.808782,-5.7093263,-9.668952,-2.2680814,2.0880804,-6.620092,-5.9682846,0.2206431,-1.1448255,-0.78572625,0.75581175,-3.7264836,0.07298990885416666,fearful
Actor_02,03-01-02-01-01-01-02.wav,-698.07587,70.690025,-2.29,12.190497,1.1434662,4.619095,-9.343385,5.6102614,-9.482477,-2.085234,-2.5283892,-2.290745,-2.3949482,-4.0191703,-4.3854694,-2.8808398,0.13085143,-3.4938035,-4.5380187,-1.9402221,0.06289876302083333,calm
Actor_03,03-01-03-02-01-01-03.wav,-463.13293,70.86732,-11.192143,7.132051,-11.5031595,1.6838654,-4.482834,-5.5729303,-13.715825,-3.7343342,-6.7022767,-11.326709,0.6737865,-0.3143507,-11.756778,-1.4301066,-2.2566621,-5.6199117,-3.5877392,-5.623735,0.08478689665841584,happy
Actor_20,03-01-03-01-02-02-20.wav,-701.2096,51.621227,-17.159756,5.7558756,-8.519155,3.1141002,-13.370895,-2.3960044,-11.172315,-12.694246,-3.6686478,-6.6275377,-6.6731644,-0.4018309,-5.060832,-5.097593,0.9865252,-3.904646,-6.8088164,-2.1185346,0.06326141357421874,happy
Actor_01,03-01-02-01-02-01-01.wav,-733.5249,81.58986,4.8633575,14.423686,5.2676888,13.96856,-3.0856168,7.1732464,-4.8214383,-0.9674488,-6.2504735,-3.8666399,3.3255188,-1.6680717,1.9813907,0.965025,-2.970167,0.9250962,2.6618714,-2.686702,0.045950382313829786,calm
Actor_02,03-01-02-02-02-01-02.wav,-680.23694,60.510754,-5.488642,8.456001,-7.2078776,3.0568423,-8.93921,1.36512,-11.655978,-6.464813,-6.3382726,-2.715138,-5.363808,-7.1182895,-8.189904,-5.129694,-2.8240492,-5.718863,-6.8495107,-2.2793455,0.07019328327922078,calm
Actor_17,03-01-02-01-02-02-17.wav,-660.83704,83.39389,12.946614,22.48402,5.933496,19.834606,0.17620228,13.600431,0.5689091,-6.4416523,0.068894126,4.8160634,2.0279253,-4.578931,3.4065452,3.1716332,-1.1986872,-0.15607664,1.5253627,-0.31085005,0.060935844809322036,calm
Actor_07,03-01-04-02-02-02-07.wav,-616.4188,69.513985,2.469153,13.518837,5.353673,16.909077,-8.66748,-8.921057,-5.704484,-6.543907,-10.842329,-4.1780553,-3.4278414,-7.1933174,-4.899242,-0.31667298,-5.8178344,-6.5502787,-1.5570099,-3.9517388,0.09390733506944444,sad
Actor_05,03-01-04-02-01-01-05.wav,-774.4121,79.73259,13.315589,20.63134,9.76415,14.491449,-2.6288536,5.520432,-2.5079184,0.99423695,0.12339976,0.6459769,1.4845026,1.4556824,-1.2552296,-0.13315435,1.9899852,1.0414889,3.2436047,1.2615086,0.06918298192771084,sad
Actor_10,03-01-07-02-01-01-10.wav,-485.30457,74.916435,-11.972434,-1.0199047,-1.7015239,6.736183,-16.055283,-0.09810732,-18.787296,-10.812352,-3.2232974,-1.5914462,-9.335125,-8.320619,-3.2925315,-3.6350548,-4.09945,-0.01944217,-7.2187886,-4.770289,0.089599609375,disgust
Actor_01,03-01-07-02-01-01-01.wav,-514.209,61.11099,-6.6934342,7.1199026,-13.141234,1.2704731,-7.10544,-1.4572971,-14.00056,-11.953342,-9.292232,-6.934684,-2.621089,-3.2895591,-4.987305,-4.1747746,-6.0994916,-3.7757707,-4.4687943,-5.4645267,0.08526792620668316,disgust
Actor_16,03-01-06-02-01-02-16.wav,-418.49988,39.591274,-25.592108,-2.8347983,-5.6961985,-2.1065917,-18.492926,-7.5460377,-12.406196,-9.510558,-6.9370213,-1.207587,-9.490372,-9.219841,2.6957364,6.765974,-1.5755744,3.8346796,3.4550908,4.0223713,0.11762013666310542,fearful
Actor_10,03-01-03-02-01-02-10.wav,-416.00418,52.35721,-21.31299,-5.6443386,-3.7148266,5.051618,-17.672102,-8.342634,-11.866908,-16.485523,-9.217528,-0.75235873,-7.5042424,-12.604727,-5.518429,0.84877855,-3.2910583,4.0623436,7.49966,3.7020524,0.10476675294452888,happy
Actor_18,03-01-07-01-01-02-18.wav,-580.3468,60.67309,-2.8507252,1.5516607,-5.002619,-0.5919373,-9.869601,3.4721246,-7.870003,-9.810646,-8.249761,-1.4261526,0.5642996,-8.47894,-5.404503,-0.37707657,-4.4638205,-3.8268833,-5.5785537,-6.743361,0.04868112933573299,disgust
Actor_05,03-01-08-01-01-02-05.wav,-646.34155,74.12912,-1.6168959,10.048206,2.140601,8.542958,-11.360659,-0.85961765,-2.2113144,-3.2036679,-4.4763346,-4.226305,-0.80088794,-1.3500413,-3.893747,0.46119452,-1.3844573,-2.1126049,0.21732366,-1.1555877,0.06421252264492754,surprised
Actor_11,03-01-08-01-01-02-11.wav,-664.84436,54.07535,7.839253,13.926422,-3.8931413,8.116676,-2.0151892,3.1363022,-2.4818857,0.10773466,-3.2373853,-2.8011487,-0.15710309,0.5200696,-4.0345006,-1.4472575,-2.663489,2.5686762,-1.3401877,-3.9091697,0.06304124735169492,surprised
Actor_07,03-01-04-01-02-01-07.wav,-739.6853,87.9206,12.17247,17.540768,1.3879102,15.421913,-5.5896616,4.0069675,-7.7555585,-7.3176165,-2.3549864,-1.4693487,-3.1007814,-4.076531,-2.2937458,2.679268,-6.0024133,-1.4332789,3.011395,-4.0951157,0.05891289768448795,sad
Actor_14,03-01-01-01-01-01-14.wav,-784.7431,52.277733,6.131365,14.390514,0.262269,2.7386377,-11.140385,4.4234014,-8.787228,-1.9141567,-3.3079872,-2.1420603,-0.48702714,-2.9815469,-3.80155,-1.5168343,-1.4071234,-3.0956223,-2.262394,-1.8212662,0.04932988640720859,neutral
Actor_13,03-01-01-01-01-02-13.wav,-753.374,75.75885,9.839036,10.687644,4.9769454,11.265552,0.8313399,1.8299747,-2.2822616,-1.5628335,-2.237413,1.6300126,2.2499723,-0.85274184,-0.21264948,5.3127103,0.22481559,-1.560385,2.196431,-1.7481339,0.06559677377491695,neutral
Actor_22,03-01-08-02-01-01-22.wav,-594.22046,57.664925,-10.952656,2.4996712,-11.504056,3.8562875,-11.379861,-6.31274,-8.993091,-8.512723,-10.903527,-0.38301387,-1.2627279,-9.04428,-7.408104,-2.0828733,-8.574568,1.0642346,-4.5085273,-5.0382504,0.07610774253731344,surprised
Actor_02,03-01-08-02-01-02-02.wav,-574.09515,56.9935,-20.57765,0.9560028,-4.247905,-1.0783086,-14.46327,3.3202925,-8.172607,-4.008372,-4.2820487,-3.4348376,-4.926553,-3.5005183,-2.9101987,0.65870005,3.0105994,2.7220073,-1.1512852,0.2670558,0.0901168564618644,surprised
Actor_09,03-01-01-01-02-01-09.wav,-794.5776,78.50653,11.63548,24.444126,9.23879,17.8448,2.876209,5.36347,-1.5300014,-2.4725568,2.5964527,2.0632522,-2.5561259,0.14914949,2.2418864,1.6266367,-0.77955467,1.3502274,2.092211,-0.7876351,0.05926767172523962,neutral
Actor_15,03-01-07-01-01-02-15.wav,-639.4898,101.69428,-8.406315,3.4364572,6.467501,16.099438,-5.80365,3.0144856,-3.0808127,-4.2302656,0.03161299,2.4505367,2.666397,-0.22049697,-0.9506395,0.13281232,-0.47274986,5.1162066,2.530997,-0.81064755,0.06783529600439883,disgust
Actor_04,03-01-03-01-01-02-04.wav,-631.01654,62.360756,-19.46983,2.6381454,-0.88690984,0.57516956,-14.138813,-0.24576573,-8.771269,-11.777573,-4.838445,-2.59896,-6.5377607,-4.694499,-9.026264,-2.219735,-2.4645185,-5.228889,-4.5807667,-1.6205397,0.05858051346009036,happy
Actor_16,03-01-03-02-02-01-16.wav,-553.28174,49.693657,-11.473609,7.8105474,-2.1559625,1.4664524,-15.874313,-7.1222897,-11.199351,-6.842703,-5.6890745,-1.3729377,-8.52939,-8.677088,-3.7430506,-3.9566567,-7.429998,-1.8365508,-5.5687637,-5.143961,0.08178848870056497,happy
Actor_21,03-01-03-01-01-01-21.wav,-613.1665,79.949554,3.2805834,9.276793,8.438169,12.0814495,-8.131537,1.7429991,-1.8364905,-5.8814616,-5.622843,0.57778347,-0.52941185,-4.3242345,-2.766026,1.0772171,-1.3992144,-2.181696,-2.748902,-3.0035868,0.05751817491319444,happy
Actor_24,03-01-08-02-01-02-24.wav,-575.84576,53.281605,-21.947104,5.0561132,-12.553357,-2.4945269,-20.61461,-6.2464523,-10.795346,-8.800464,-2.9595833,-1.2843934,-4.4445095,-0.16287775,1.2129756,-3.2039678,-3.0953982,3.087579,-4.220087,-1.7742383,0.08803593121648794,surprised
Actor_07,03-01-06-01-02-01-07.wav,-680.71045,68.621994,0.7288027,14.265648,3.7119627,13.285194,-9.092105,-4.5794797,-8.964406,-5.5340424,-5.1809506,-4.0517106,-1.0777075,-2.4545074,-0.6654332,1.2332194,-5.0760365,-0.7911601,1.1778511,-5.3562045,0.0648250048374613,fearful
Actor_15,03-01-05-02-01-01-15.wav,-505.49774,58.481285,-13.300971,4.173773,0.08166201,4.317053,-8.714862,0.9300356,-0.12538736,-3.2603893,-5.961727,0.0031460682,-2.9766898,-3.6810324,-1.9307357,-0.73315704,-4.1461544,-1.3139066,-0.7851054,-3.921279,0.0502209031438253,angry
Actor_22,03-01-07-02-02-02-22.wav,-569.7141,62.4936,-10.591215,7.0797067,-3.1973531,6.002057,-15.218988,-6.7225866,-11.470918,-5.7986073,-9.303637,-4.0729327,0.6508643,-11.323723,-6.472902,-1.8649216,-9.322621,-1.1583757,-5.1381726,-7.044766,0.08064123376623376,disgust
Actor_13,03-01-07-01-02-01-13.wav,-747.70435,78.05218,11.174167,16.198946,5.05314,15.694272,-0.80840987,4.662673,-3.343812,0.32008773,-0.43525025,2.3116355,2.6372082,0.60888445,0.26061854,5.447435,-0.897215,0.48816028,2.5692742,-2.8101072,0.07326604489006515,disgust
Actor_20,03-01-07-02-01-02-20.wav,-629.61597,41.29935,-9.099054,5.5263367,-6.7881913,1.2442671,-12.171976,-2.007286,-8.04374,-6.573359,-4.744956,-5.3067594,-4.428361,-2.8316748,-4.386389,-3.3606935,-3.758984,-3.7462862,-6.234783,-4.013072,0.0639749898538961,disgust
Actor_03,03-01-01-01-02-02-03.wav,-652.5885,77.51371,-1.5408558,17.84109,0.7131477,14.448554,-2.5529969,-4.6707406,-12.221157,-1.5976421,-3.8547795,-7.1611824,-1.48486,-0.6737709,-3.786654,-0.76546526,-1.3276911,-3.5085738,-2.5080462,-0.7940864,0.1021691070743865,neutral
Actor_16,03-01-04-01-02-01-16.wav,-703.0358,57.28434,5.3288584,11.109312,1.6600754,7.8754387,-9.224848,-3.411425,-11.640912,-2.9467006,-4.469683,-0.11886363,-6.490074,-6.7060595,-2.1443608,-1.1221163,-5.547365,-1.8620803,-3.696045,-2.7893336,0.062786865234375,sad
Actor_12,03-01-07-01-01-01-12.wav,-645.41064,75.00698,-5.6455984,11.208323,5.1563315,7.834976,-6.7091513,0.78433603,-9.7491455,-7.461309,2.1923087,1.2250931,-5.925898,-2.5805387,0.3320431,-4.2858334,-2.496128,2.0799158,-4.4018846,-4.7206945,0.060875178062678066,disgust
Actor_02,03-01-03-02-02-02-02.wav,-558.6029,57.735268,-17.925465,0.6474382,-0.6263508,-1.7978331,-13.93475,-3.521386,-10.3474245,-10.2803755,-3.0889096,-5.3283057,-10.227825,-3.159292,-6.328031,-8.698456,-2.5679736,-3.153545,-9.310441,-1.6447996,0.07307942708333333,happy
Actor_24,03-01-05-01-02-01-24.wav,-560.5285,52.595707,-14.047194,3.461822,-3.7463107,-1.9103857,-14.068433,-0.8952414,-9.1161375,-9.471043,-5.090401,-3.2051277,-3.9574554,-3.2495432,1.4703417,-4.5931325,-6.033006,1.2947005,-4.202989,-3.51034,0.08233978713768116,angry
Actor_21,03-01-05-02-01-02-21.wav,-402.70172,68.49836,-22.379478,0.0013340542,3.6759188,10.752214,-12.802112,-4.8211474,-4.8473196,-7.5523496,-12.410705,-0.40440455,0.76482403,-7.7057815,-6.537502,-0.29831016,-4.27723,-4.160235,-4.4250727,-5.292446,0.0791841052827381,angry
Actor_20,03-01-07-01-01-01-20.wav,-675.885,56.92987,-7.7322545,7.505897,-7.3021317,3.2451284,-13.362057,0.4222841,-10.99242,-6.973064,-4.919104,-3.1382444,-3.7033994,-6.1592226,-3.8578126,-1.9105662,-5.087421,-2.9731617,-7.5713873,-5.238028,0.06145080061983471,disgust
Actor_17,03-01-08-01-01-01-17.wav,-585.49945,56.989544,-2.827146,11.749994,0.46559983,12.7289505,-2.207777,6.59442,-3.1979737,-2.5471997,-2.6253104,-0.5026401,0.5696578,-3.967863,-2.605256,2.8547225,-1.0227665,-0.28986257,0.23519583,-0.54677093,0.0613250732421875,surprised
Actor_05,03-01-06-02-01-01-05.wav,-494.5333,52.20041,-13.822655,1.4291774,-6.267287,5.561171,-10.05408,-4.2174177,-10.804307,-3.0954976,-6.6993113,-5.426561,-2.0620782,0.35520414,-5.795106,-1.8906881,-2.5910332,-2.6561954,-1.2410514,-1.0844404,0.05409642269736842,fearful
Actor_01,03-01-05-01-02-01-01.wav,-595.0243,58.63152,-2.327618,13.655265,2.5868275,7.25531,-6.0467424,2.1121728,-5.7803297,-4.3421254,-9.432347,-3.4377162,-0.09518708,-5.3476505,-0.60317045,-0.71747947,-4.557242,-1.592443,0.046154637,-2.8753767,0.0606938046162614,angry
Actor_08,03-01-03-01-01-01-08.wav,-680.248,80.759995,-2.615135,10.746902,11.002704,12.974259,-5.2417603,8.461748,-5.499209,-1.4153496,2.7587829,-1.734185,-0.3749258,0.11409178,-3.9382486,2.0509174,-1.2585576,0.028767966,-1.6452127,-2.623701,0.06326284669452888,happy
Actor_19,03-01-01-01-02-01-19.wav,-746.71844,84.8531,10.113579,24.941141,10.38995,16.089588,3.3290765,9.692618,-2.2739751,-1.9814484,-5.3411503,2.425751,5.5947146,-3.3701336,0.5997778,4.4073133,0.71294063,-2.208636,4.084358,4.1555104,0.058688910243610226,neutral
